[0.188235 0.0768063 0.170131 0.330271 4.26129 2.61274 0.383851 0.243681 0.165251 
 ;1.36401 0.818669 0.305853 0.258112 0.486904 0.656138 0.613008 0.945835 1.30385 
 ;0.942741 0.675748 0.600426 0.814904 0.676399 0.52036 2.29652 2.05166 1.47745 
 ;0.205935 0.241331 0.739585 0.313777 0.22496 0.321319 0.780538 0.446343 0.509537 
 ;0.849531 0.184331 0.269397 0.197774 0.0783716 0.161104 0.375604 0.281493 1.49822 
 ;2.45436 0.424697 0.173153 0.154728 0.206679 0.162595 0.0850233 0.484094 8.01382 
 ;1.99763 0.871079 0.145569 0.086978 0.286077 0.181217 0.102535 0.481728 8.12924 
 ;1.31274 1.01913 0.439643 0.530631 0.390189 0.572478 0.24048 0.532876 3.45588 
 ;0.890869 2.12677 0.830933 0.0960993 0.782978 0.528847 0.130158 0.097361 0.316769 
 ;1.00322 0.504329 0.373933 0.912615 0.874674 0.608529 0.250776 0.278373 0.843571 
 ;1.10036 0.671567 0.69873 1.6068 1.67015 1.20644 0.861693 0.68896 1.0847 
 ;0.496575 0.726151 1.16286 1.57695 1.6459 0.694962 1.17616 0.905442 4.03647 
 ;0.271611 0.145968 0.399073 0.470055 0.575173 0.322961 0.315744 0.194035 0.927828 
 ;0.624137 0.277755 0.530234 0.57448 0.289916 0.104408 0.314706 0.726928 1.86407 
 ;1.63411 0.557228 0.351362 0.276489 0.11777 0.291391 0.512623 0.554025 5.3407 
 ;1.92168 1.24753 0.254613 0.124947 0.17261 0.3475 0.27244 0.755379 6.84936 
 ;0.392711 0.314289 0.24075 0.162644 0.138536 0.607034 0.545076 1.15593 2.18256 
 ;0.127978 0.118845 0.0273388 0.277037 1.8924 1.75791 1.44568 0.617508 0.244724 
 ;1.36266 1.4324 0.597427 1.37469 3.81876 2.0231 0.878576 0.810775 1.52008 
 ;0.864604 0.73431 0.790989 2.10599 5.61356 2.67267 0.644364 0.34756 0.165479 
 ;1.09089 1.2695 2.02684 3.20795 4.39827 0.896343 0.138689 0.103668 1.17334 
 ;0.390004 0.236613 0.293389 0.495147 0.870842 0.584995 0.394413 0.194046 0.575314 
 ;0.700065 0.29109 0.384772 0.141642 0.247234 0.336479 0.449278 0.315553 1.2675 
 ;1.52195 0.678692 0.371446 0.179702 0.298266 0.439512 0.834489 1.03704 4.38857 
 ;1.21022 1.57541 0.695472 0.420493 0.745179 0.799001 0.613362 1.8651 3.30608 
 ;1.34034 1.55769 0.99038 0.244999 0.138377 0.564245 0.437798 0.694178 0.793265 
 ;0.0407073 0.24036 0.664806 0.675743 4.57264 3.5178 1.57601 0.905785 0.568144 
 ;0.320499 0.408682 0.430421 1.12939 8.94053 3.47252 0.722792 0.442211 0.519687 
 ;0.406822 0.339815 0.242551 0.983011 4.44242 2.41682 0.311396 0.151401 0.146805 
 ;0.654928 0.652476 1.03005 1.70431 2.55887 1.46644 0.39103 0.244559 0.172932 
 ;0.410615 0.359843 0.556665 0.432783 1.02618 1.95983 0.463014 0.179977 0.233828 
 ;0.648145 0.25955 0.578329 0.334056 0.949458 1.64872 0.828393 0.622174 0.866095 
 ;1.0295 1.93343 1.65516 0.515393 0.655858 0.884263 0.760383 0.631447 2.06971 
 ;0.854478 1.38143 0.903083 0.440147 0.569355 0.371789 0.3491 0.321169 1.20499 
 ;1.95026 1.5289 1.01105 0.143951 0.11791 0.101747 0.133831 0.511715 1.57763 
 ;0.0684336 0.177719 0.502742 1.40125 3.63726 1.78105 0.344178 0.728806 0.617024 
 ;0.0622241 0.519644 1.01497 0.832439 4.39941 3.36684 1.81844 0.843811 0.539835 
 ;0.0945207 0.237721 0.238602 0.883525 3.77583 2.4251 0.35939 0.23053 0.280957 
 ;0.199565 0.348749 0.290186 1.10091 2.62308 2.07577 0.352675 0.192301 0.341643 
 ;0.683191 0.760239 0.440821 0.435351 1.99746 2.62923 0.815224 0.539215 0.648818 
 ;0.461702 1.18513 0.991292 0.443984 2.24212 2.66162 0.782465 0.495786 0.848269 
 ;0.610743 1.31485 1.66601 1.06051 0.852205 1.42802 1.22017 1.52999 3.28105 
 ;0.46748 0.476844 0.783591 1.15897 1.86615 0.644601 0.799649 1.19806 1.80785 
 ;1.64082 0.822916 0.610051 0.200883 0.450401 0.336722 0.353398 0.855504 2.26615 
 ;0.0500591 0.0605792 0.184949 0.766595 2.3606 1.61503 0.421455 0.962225 1.04162 
 ;0.0678748 0.401786 0.694298 1.12903 2.7329 1.78317 1.37361 0.694345 0.555661 
 ;0.0593791 0.0617624 0.342466 0.908782 3.39112 1.97533 0.314162 0.109759 0.0834373 
 ;0.26016 0.220121 0.272282 0.725419 2.30479 2.26577 0.244319 0.26113 0.662455 
 ;1.84786 2.05795 0.309745 0.0776712 0.446155 0.594003 0.273473 0.470139 2.2642 
 ;1.1042 1.59008 0.565434 0.313012 0.293023 0.409573 0.51775 0.935393 2.90184 
 ;1.3501 0.884825 0.476017 0.277713 0.337047 0.323589 0.610546 2.25 5.14247 
 ;0.26408 0.320618 0.403672 0.561133 1.30607 0.65802 0.936675 1.78802 2.55569 
 ;0.447805 0.606639 0.910027 0.678663 2.00271 0.404691 0.244841 0.244435 0.543402 
 ;0.0970771 0.0319332 0.0236547 0.193706 0.529636 0.659242 0.360333 0.255727 0.232006 
 ;0.220999 0.275471 0.363443 0.228626 0.495044 0.509282 0.408379 0.315892 0.0933182 
 ;0.225671 0.125627 0.163293 0.333726 0.90853 0.409992 0.199673 0.151082 0.157872 
 ;0.464776 0.84104 0.230837 0.24421 0.546045 0.440887 0.185286 0.174559 0.715912 
 ;1.64466 1.79395 0.395679 0.135929 0.10759 0.195965 0.22241 0.475275 2.71534 
 ;0.723681 1.11221 0.527957 0.716777 0.300102 0.342817 0.661019 1.37028 2.05971 
 ;1.05341 0.642935 0.423949 0.583862 0.288647 0.530444 1.67926 3.19726 3.07583 
 ;0.364274 0.22656 0.169087 0.286322 0.395171 0.300201 0.685869 2.25173 2.91902 
 ;0.132601 0.273886 0.556635 0.750251 0.5417 0.157947 0.0720515 0.155747 0.0634744 
 ;0.152036 0.131316 0.0526521 0.199765 0.689779 0.35057 0.197758 0.149413 0.216059 
 ;0.114375 0.124941 0.170164 0.432611 0.631826 0.46174 0.317595 0.306653 0.259262 
 ;0.25445 0.226346 0.11589 0.507445 0.82504 0.455495 0.171641 0.0934135 0.294714 
 ;0.675179 0.988268 0.287831 0.493134 0.918785 0.408158 0.0656692 0.138789 1.37107 
 ;1.13219 1.23292 0.413493 0.375519 1.26246 1.03338 0.361096 0.745363 1.37887 
 ;0.412618 0.452806 0.470695 0.533315 1.46413 1.1146 0.878862 3.67063 1.96958 
 ;0.434198 0.236054 0.156865 0.202515 0.939675 0.433789 0.517063 4.30813 4.39732 
 ;0.578411 0.461051 0.299806 0.419936 0.68591 0.626672 0.616115 1.29784 2.89904 
 ;0.0649308 0.10168 0.197787 0.637893 1.17611 0.288135 0.151425 0.17696 0.0804978 
 ;0.0335366 0.0456772 0.163911 0.678082 1.73396 0.980149 0.203999 0.0816523 0.0468978 
 ;0.0126707 0.0894139 0.172195 0.431185 1.91142 1.56585 0.317493 0.150042 0.210493 
 ;0.149173 0.324164 0.497475 0.833811 1.83923 1.35374 0.411125 0.403223 0.592327 
 ;0.340785 0.912095 1.59419 1.32132 1.98451 1.4081 0.754338 0.613032 0.904978 
 ;0.80619 1.85032 2.1268 1.32837 1.59353 0.652883 0.386864 0.764201 1.27533 
 ;0.340631 0.444366 0.406754 0.740644 3.61854 1.49199 0.350709 1.15786 0.668611 
 ;0.718379 0.950824 0.779302 1.0359 3.51002 1.74897 0.708777 1.32843 1.94318 
 ;1.00549 1.27469 0.828336 0.991381 3.95889 0.854888 0.332602 0.315038 1.74686 
 ;0.154881 0.197342 0.47969 1.91489 3.0601 1.08476 0.739792 0.859856 0.45101 
 ;0.00196078 0.0208888 0.213981 1.10011 5.16948 2.36364 0.0589906 0.0379379 0.00162866 
 ;0.0385401 0.220479 0.796689 1.66862 7.4667 3.63084 0.509374 0.199934 0.185808 
 ;0.1165 0.453355 1.03577 1.55124 4.97601 6.6156 2.14653 0.95773 0.624272 
 ;0.244392 0.644596 1.0389 1.35086 2.98955 2.79326 1.53757 1.97696 1.17633 
 ;1.00061 0.594689 2.28675 1.88065 3.55765 1.04752 0.433847 1.37046 2.38847 
 ;0.619635 0.800875 1.17823 1.33197 3.98449 1.30477 0.491266 0.292627 0.66122 
 ;0.436909 1.19321 2.35017 1.30904 2.35025 1.55021 1.01924 0.735844 1.08937 
 ;0.573313 1.04399 1.0717 0.855569 3.10209 1.91316 1.47606 0.687881 1.38698 
 ;0.0868545 0.160456 0.128714 0.299797 1.07347 1.82085 0.614429 0.445663 0.312229 
 ;0.0173468 0.0234254 0.0265332 0.4784 10.9702 2.68949 0.133849 0.0425128 0.00176032 
 ;0.152294 0.150932 0.444201 1.6251 10.0221 3.4067 0.498067 0.222073 0.0418535 
 ;0.286258 0.202413 0.395399 1.40435 8.83426 2.99819 0.61264 0.208521 0.164902 
 ;0.179958 0.242249 0.779832 1.52799 6.05165 3.38232 0.595111 0.322334 0.195219 
 ;0.204038 0.275035 1.43603 1.6741 6.5769 1.76957 0.321048 0.148532 0.108465 
 ;0.195938 0.583143 1.38114 1.79218 6.18819 1.43989 0.319682 0.165692 0.157364 
 ;0.0854448 0.413182 0.485678 1.57599 2.88305 2.17683 0.979585 0.36038 0.201573 
 ;0.0266539 0.193873 0.374698 0.860702 1.85589 1.75967 1.02733 0.442257 0.308238 
 ;0.0195121 0.107807 0.135577 0.437565 1.69554 0.882197 0.435857 0.288875 0.158543 
 ;0.0796385 0.0283865 0.0551789 0.332157 2.80384 1.81032 0.889399 0.171554 0.0794955 
 ;0.0161587 0.0552635 0.245259 0.679251 2.08626 1.63959 0.880054 0.312227 0.0851457 
 ;0.158824 0.0724802 0.162998 0.572003 1.86686 1.44394 0.60283 0.320137 0.160929 
 ;0.113768 0.0823375 0.196111 0.504342 1.77346 1.50973 0.528478 0.277793 0.144598 
 ;0.116066 0.0866057 0.110448 0.39288 1.82513 1.94921 0.591755 0.116915 0.114136 
 ;0.134064 0.134303 0.155592 0.288862 1.34332 1.21233 0.901175 0.305064 0.284424 
 ;0.067259 0.184435 0.146609 0.28807 0.847812 1.38169 0.978487 0.36021 0.126221 
 ;0.0443738 0.0856414 0.199075 0.601387 1.31124 1.89868 0.817885 0.331189 0.126564 
 ;0.111589 0.143822 0.198326 0.835512 1.05852 0.563786 0.37513 0.302187 0.263553 
 ;0.0333333 0.0206152 0.0216061 0.0732821 1.56364 1.35178 0.428182 0.0455535 0.0214982 
 ;0.0174845 0.0780705 0.183163 0.628942 2.14453 1.62261 0.123159 0.0883231 0.0159438 
 ;0.0620716 0.119085 0.165047 0.435097 1.59319 1.01585 0.28937 0.0518905 0.11363 
 ;0.187126 0.0832793 0.0786063 0.589377 1.64624 0.99411 0.34406 0.0875564 0.2034 
 ;0.0368788 0.0160057 0.0946832 0.351772 1.22725 1.19219 0.234004 0.18104 0.116713 
 ;0.0762885 0.0656793 0.133935 0.334757 0.81317 0.860385 0.698945 0.16307 0.0517894 
 ;0.132089 0.0859003 0.197892 0.381543 1.04323 1.13704 0.412027 0.15698 0.0545888 
 ;0.0352155 0.129358 0.124099 0.400979 1.66295 1.42802 0.387091 0.102194 0.0748524 
 ;0.0803922 0 0 0.180324 0.496514 1.01021 0.948781 0.219578 0.155162 
 ;
19 9
