[1.2095 0.313121 0 0.0224149 0.976199 0.688881 0.0287483 0.172903 0.358922 
 ;1.6172 1.38228 0.846881 0.491298 0.524515 0.811639 2.38821 3.64691 3.87061 
 ;1.90787 2.73311 1.65105 1.56484 2.20003 1.22217 1.07435 1.83232 3.35355 
 ;0.74677 1.08407 0.92644 1.92674 2.29843 1.61004 1.29834 1.77574 2.19837 
 ;1.33195 1.30226 0.936721 0.582452 1.40645 1.61421 2.05626 3.48213 2.93712 
 ;2.46482 3.68076 2.85918 1.53159 1.01363 1.59866 1.42848 2.22071 3.52858 
 ;2.55446 5.3999 2.41282 1.20985 1.27958 1.18208 0.831046 1.16325 1.90208 
 ;1.33574 2.40269 1.84008 0.897625 2.15944 2.06439 1.40022 1.99562 2.06137 
 ;0.797872 1.81832 0.449929 0.295376 0.595872 1.20876 1.2506 3.51483 3.23919 
 ;0.0269671 0.0643756 0.0705936 0.0481165 0.314632 0.213734 0.0185169 0.112388 0.524506 
 ;2.17799 0.892315 0.587067 0.443687 0.625159 0.549897 0.602693 0.896988 12.9814 
 ;0.417971 0.595745 0.739047 0.773642 0.709672 0.971002 1.10131 1.9577 3.3652 
 ;1.60142 2.17016 2.14103 1.71912 1.86717 0.957146 1.56042 1.9746 4.85824 
 ;1.08796 1.35857 1.196 0.781272 1.0221 0.555373 1.46913 1.93652 3.16934 
 ;0.268949 0.422733 0.536131 0.718423 0.969943 0.904665 2.12873 2.22173 1.22832 
 ;0.37635 0.882146 0.760063 0.89703 1.13558 1.44074 2.32064 2.91383 1.25288 
 ;2.2763 3.71681 1.93057 1.06238 1.15764 1.76888 1.23782 1.83469 2.18955 
 ;1.04711 2.4467 1.78026 0.969566 1.12083 1.79314 1.80449 2.00219 2.98576 
 ;0.442723 1.32559 1.15843 0.960576 2.15002 2.62533 1.68196 2.63483 0.696092 
 ;0.648759 1.7507 0.916266 1.19655 1.13207 1.66836 3.14496 5.59714 0.757612 
 ;0.027509 0.00815491 0.0218752 0.0334204 2.01475 1.3791 0.0184752 0.0159579 0.0010777 
 ;2.24753 1.46908 0.803342 0.362483 0.848614 0.808764 0.996518 2.36024 14.3927 
 ;1.44804 1.10952 0.691259 0.664032 1.26142 1.6015 1.37087 2.40158 5.52654 
 ;3.57826 2.96268 1.71371 1.89741 2.01814 1.5454 1.32021 1.43517 4.23587 
 ;1.39602 2.26696 1.23459 0.767243 1.07363 0.65156 1.20795 1.67588 1.61994 
 ;0.165701 0.593792 0.901216 1.45478 2.21101 2.26676 1.77338 1.56399 1.09723 
 ;0.0686513 0.550732 0.714343 1.06049 1.70613 2.96205 2.74698 2.47491 1.67744 
 ;0.653355 2.44826 1.60664 1.25088 1.60591 1.96236 1.67214 2.65678 3.09103 
 ;1.33932 2.2528 1.02172 0.603955 0.810551 1.08199 0.829521 0.85094 1.71437 
 ;0.305531 0.624309 0.628786 0.759096 2.60773 2.87916 1.09265 0.645961 0.467815 
 ;0.610305 1.75842 1.04168 0.804479 0.387296 0.924581 0.888222 0.653435 0.61161 
 ;0.0330034 0.020358 0.246241 0.130157 8.40028 4.67059 0.0280204 0.0228453 0.0647507 
 ;2.34946 2.18122 1.62137 0.693768 1.58127 1.23265 1.12612 2.39693 8.85962 
 ;1.98447 1.36048 0.997492 1.38924 1.34458 1.24599 1.12766 3.3374 7.0658 
 ;2.92445 4.71458 1.00064 1.78382 1.14689 0.996008 1.81476 2.4354 3.91032 
 ;2.26096 5.50858 1.5579 0.997262 1.08066 0.618575 0.500295 1.41419 2.03928 
 ;0.445885 0.977432 0.383058 0.333318 0.885897 0.709297 0.327772 0.747196 0.720858 
 ;0.363687 0.785026 0.44203 0.197406 0.439655 0.640324 0.776915 1.79562 2.31721 
 ;1.93629 2.5477 1.1835 0.889523 1.20746 1.86858 1.76545 2.79729 4.32913 
 ;1.41222 2.19691 1.25825 1.04715 1.04344 1.47893 0.799565 0.862276 1.38514 
 ;0.755389 1.68598 0.593511 0.639185 0.67262 0.928503 0.482775 0.638392 0.614173 
 ;0.635357 3.49905 4.53179 0.684598 0.408519 0.395937 0.351942 0.295188 0.398562 
 ;0.0145079 0.20986 0.532883 0.227445 2.69443 1.29396 0.0519859 0.0393998 0.0660679 
 ;1.00519 1.97907 0.895231 0.404658 0.81314 1.1184 1.07268 1.61912 2.7154 
 ;1.49617 1.48996 1.66941 0.759916 1.03336 2.00723 1.40785 3.53111 5.68457 
 ;2.05571 2.31931 2.23644 1.41439 1.26493 0.751356 1.10145 2.40251 3.78426 
 ;3.37332 3.59498 1.87559 1.64838 1.50371 0.688411 0.211465 1.07259 6.86743 
 ;0.447504 0.380017 0.391806 0.32484 1.54796 0.809767 0.117387 0.232236 0.624781 
 ;1.37415 1.26762 0.739813 0.4763 1.66538 0.586122 0.115205 0.433982 1.33065 
 ;5.31371 5.90647 3.25882 1.17527 0.875325 0.654783 0.849827 0.511154 2.71058 
 ;6.58807 4.69998 1.57985 0.664266 1.09265 0.86481 1.03552 1.04633 4.48264 
 ;2.4423 4.56355 1.00845 1.01455 2.10398 1.27738 0.636953 0.837894 1.08476 
 ;1.78043 5.08495 3.7881 2.00331 1.26304 0.618089 0.490235 0.823435 0.797172 
 ;0.0458333 0.181405 0.317027 0.207375 0.723363 0.407139 0.0143482 0.0120061 0.0423027 
 ;1.28645 1.26176 0.79239 0.437695 0.403266 0.605966 0.645415 0.538206 1.90443 
 ;3.09559 2.90284 1.98803 0.690328 0.568135 0.97112 1.31492 1.68988 5.55683 
 ;1.1308 2.06853 2.95432 1.12579 1.38167 1.16164 0.303446 0.663437 3.8198 
 ;1.79313 1.18582 2.16119 0.815811 0.833801 0.513667 0.336105 0.537036 3.08973 
 ;0.929498 0.369773 0.338564 1.05672 4.51598 2.29677 0.517193 0.672928 1.28129 
 ;0.981285 0.798255 0.521839 1.31665 4.24122 2.51982 1.9795 0.754802 0.689196 
 ;2.38511 3.47166 4.29054 1.13452 1.66793 0.934813 1.33397 0.660493 1.5596 
 ;4.86263 5.28551 2.69287 0.436748 0.670965 0.648181 1.16689 1.10393 2.89126 
 ;2.22195 3.43542 1.52661 0.465831 0.905071 0.9904 1.03511 1.02997 1.26855 
 ;1.85707 2.31813 1.53326 0.874153 0.918274 2.97868 0.874378 0.527768 1.54242 
 ;0.0792892 0.0520128 0.0805776 0.0518811 1.08056 0.720565 0.0148495 0.00662906 0.022966 
 ;0.763193 0.709299 0.437194 0.293133 0.435307 0.712869 0.634173 1.93659 2.9377 
 ;3.13724 3.24262 1.80288 0.493268 0.622446 0.859186 1.3243 1.95331 5.83622 
 ;2.29433 2.08312 1.7258 1.60207 1.14205 0.918604 0.648729 0.995909 4.3607 
 ;2.64272 1.07333 1.09789 0.480094 1.15043 0.953235 1.27278 1.13177 4.56602 
 ;2.46014 1.35453 0.444175 0.198836 0.67147 0.953739 0.966886 1.51488 3.20354 
 ;1.46537 1.67894 1.0805 0.695129 0.950294 1.02636 1.48841 1.56165 1.26583 
 ;0.916689 1.37674 2.06602 1.36953 2.34731 2.16385 1.54368 1.1365 1.05658 
 ;0.839264 1.44931 1.15022 1.64383 1.64256 2.35126 1.57864 0.966204 0.875985 
 ;0.83973 1.69738 1.82807 1.15295 2.19574 2.0125 1.47611 1.39541 1.34255 
 ;0.256648 0.880465 1.45618 0.872138 0.723602 1.85363 1.16881 1.00399 1.10496 
 ;0.0199755 0.02155 0.242053 0.874744 5.55592 3.28255 0.0323344 0.0308589 0.045503 
 ;1.09433 1.57111 0.503001 0.142316 0.450605 0.518806 1.35917 4.07644 3.4687 
 ;1.51056 2.79666 0.940711 0.32222 0.213624 0.573144 1.88908 4.03657 3.47794 
 ;1.97515 2.40588 2.98945 2.48708 1.87562 1.41045 1.35616 1.58968 2.62817 
 ;3.74398 2.26973 1.29979 1.14981 1.22208 2.62664 2.97401 2.18284 5.47595 
 ;2.21548 1.50382 0.572703 0.543985 0.449273 0.877882 0.913913 1.28733 2.64598 
 ;1.30724 1.59266 0.815166 1.0235 2.18956 1.40194 0.625978 0.59578 1.51613 
 ;0.43781 0.475708 0.549222 0.746821 3.10508 3.92695 0.921884 0.375128 0.212477 
 ;0.271467 0.5286 0.503368 0.688085 1.82686 1.7959 0.778967 0.715255 0.313048 
 ;0.798613 1.39921 1.66756 1.49324 2.36622 1.74623 1.07748 1.61266 2.09117 
 ;1.10386 2.75288 1.82984 1.61616 1.31976 1.092 1.25806 0.792822 2.48011 
 ;0.359779 0.519577 0.167627 0.40334 5.90214 3.84974 0.194538 0.429299 1.45716 
 ;2.98908 3.84649 1.5958 0.144753 0.447433 0.197927 0.30384 0.764236 5.80899 
 ;1.65274 1.67768 1.44567 0.638893 0.960867 0.649081 0.523872 0.695553 3.4169 
 ;0.902654 1.42875 1.34853 0.913819 2.72156 2.57471 1.18354 0.83993 2.32715 
 ;2.25724 1.3232 1.18216 1.18116 2.63675 2.58461 0.946029 0.730349 4.45551 
 ;1.47595 1.01163 0.293992 0.336377 1.06748 1.28163 0.585369 1.43273 4.46813 
 ;0.640421 1.14471 0.614948 0.771074 2.6561 3.01565 1.22342 0.671111 1.18362 
 ;0.262148 0.437424 0.301691 1.0371 2.88226 2.7831 0.878738 0.286887 0.496137 
 ;0.112725 0.0748635 0.185897 0.461457 1.83253 2.01653 0.944979 0.642444 0.301394 
 ;0.298907 0.682109 0.606998 0.705182 1.96563 2.99763 1.48403 0.590308 0.339019 
 ;0.577293 1.05372 0.650434 0.712436 2.05874 2.18197 0.464084 0.0858724 0.581895 
 ;0.262487 0.22446 0.0169059 0.0321702 2.18546 1.55979 0.0422791 0.542576 2.5496 
 ;3.60098 1.82987 1.85277 1.30304 1.83736 0.979895 0.433672 0.956642 6.40595 
 ;0.794823 0.961434 0.985263 0.801245 2.71651 2.48865 0.868344 1.12362 2.04178 
 ;0.256386 0.77781 0.364769 1.02537 5.74858 4.7196 0.767095 0.261219 0.612503 
 ;1.48281 1.60075 0.884169 1.3648 4.04833 3.47801 0.906594 0.667484 2.2984 
 ;1.51726 1.11879 0.697621 0.688514 3.02642 3.37703 1.13997 1.59074 2.25408 
 ;0.346392 0.431637 0.581401 0.664006 4.10376 2.60259 0.841241 0.963561 0.782305 
 ;0.210494 0.12354 0.242349 0.674042 4.94092 2.69295 0.523156 0.180941 0.193832 
 ;0.179767 0.0578702 0.201466 0.47614 3.13091 3.39351 1.06532 0.235907 0.151543 
 ;0.13812 0.0616827 0.423581 0.494453 1.4115 2.22665 1.01296 0.475944 0.155828 
 ;0.100841 0.108423 0.1911 0.350533 1.22371 1.06437 0.406816 0.169379 0.184183 
 ;0.0342422 0.0105658 0.0176913 0.0556546 7.62534 5.92711 0.063739 0.22106 0.998733 
 ;0.489272 0.856893 2.49238 3.53271 4.5574 4.78851 2.17399 2.44341 1.5484 
 ;0.159433 0.424253 0.853174 2.90663 5.32271 4.69777 1.46967 0.931708 0.534345 
 ;0.0964353 0.58457 0.222052 0.653973 5.35251 6.34313 1.662 0.135529 0.141849 
 ;0.257384 0.67164 0.447325 1.00187 3.45756 3.87494 1.06151 0.334276 0.260774 
 ;0.0999759 0.185304 0.379641 0.945917 1.76559 2.97699 0.997827 0.494263 0.234958 
 ;0.0931233 0.0773844 0.227933 0.453893 1.4107 1.53612 0.627226 0.28276 0.055905 
 ;0.270292 0.0728577 0.188747 0.272806 1.58092 1.43503 0.609423 0.225435 0.16531 
 ;0.324479 0.104874 0.10637 0.282864 1.29477 1.74393 0.831317 0.256392 0.190565 
 ;0.111703 0.102596 0.169308 0.425102 1.70443 2.59411 0.556181 0.203169 0.135936 
 ;0.150919 0 0.0824985 0.211351 1.30387 1.42075 0.840872 0.302867 0.206158 
 ;0 0.00710065 0.0422342 0.860733 6.12731 3.98974 0.289428 0.106703 0.00544338 
 ;1.20161 0.716739 1.38802 2.16454 3.84681 2.3112 1.09044 0.865792 1.27503 
 ;0.0542095 0.161254 0.586184 2.1381 3.11247 1.91533 0.866173 0.331554 0.106488 
 ;0.170892 0.167648 0.273714 0.881235 3.10369 2.44663 0.922778 0.264467 0.0633662 
 ;0.246652 0.197134 0.286256 0.524405 1.54339 1.82909 0.713221 0.324309 0.143257 
 ;0.102989 0.222959 0.477982 0.421772 0.938878 1.56959 0.609249 0.205534 0.0743807 
 ;0.252837 0.459362 0.520757 1.09459 1.54577 2.18858 0.726196 0.297189 0.207351 
 ;0.32906 0.612544 0.537504 0.769631 1.68521 1.73444 0.837841 0.434185 0.815495 
 ;0.468628 0.266965 0.306117 0.528383 1.1869 1.08293 0.735463 0.439679 0.180888 
 ;0.178295 0.130651 0.171924 0.523964 1.62931 1.74373 0.465289 0.251925 0.108703 
 ;0.0755975 0.132196 0.234676 0.895176 2.0953 1.5849 0.54459 0.286769 0.225866 
 ;0.027451 0.0739882 0.143051 0.121813 1.5279 1.20529 0.215908 0.0738932 0.0630028 
 ;0.0997327 0.0881233 0.17205 0.570107 1.10529 1.18846 0.593013 0.296614 0.0265294 
 ;0.111646 0.059399 0.184441 0.421386 0.751479 1.31357 0.469573 0.188976 0.0383023 
 ;0.0827476 0.138231 0.212447 0.590721 0.696604 0.733649 0.283993 0.174293 0.0578413 
 ;0.129642 0.196998 0.157153 0.327667 0.278902 0.232152 0.230651 0.327211 0.109155 
 ;0.35797 0.87067 1.32244 1.39134 1.19961 0.639876 0.443741 0.276146 0.427429 
 ;0.783667 1.56059 1.916 3.09637 1.41386 0.466008 0.559477 0.718926 1.15863 
 ;1.07004 1.67511 1.2133 1.1996 1.20731 1.03896 1.12505 1.84597 2.11141 
 ;0.909081 0.641242 0.368833 0.304077 0.514376 0.532684 0.483269 0.359496 0.175093 
 ;0.312534 0.866638 1.80758 1.61655 1.33455 0.730184 0.554914 0.273588 0.306207 
 ;0.447746 0.519699 0.256329 0.87714 2.54118 1.39808 0.823742 1.51138 0.507791 
 ;
18 11
